TransactionAmt,HourOfDay,FraudProbability,RiskTier,isFraud,TransactionID
117.0,17,0.1980414985659609,Clear,1,2989567
50.0,11,0.0270875814095975,Clear,0,2989568
60.0,2,0.06708046895575483,Clear,0,2989569
100.0,19,0.0117645470784071,Clear,0,2989570
100.0,23,0.007894458005281841,Clear,0,2989571
100.0,19,0.050411013517821936,Clear,0,2989572
107.95,2,0.011194240197672895,Clear,0,2989573
15.0,11,0.021041080541943764,Clear,0,2989574
47.95,20,0.0020592415506605986,Clear,0,2989575
280.0,17,0.009900320915118381,Clear,0,2989576
29.0,1,0.008274869394782752,Clear,0,2989577
50.3,23,0.023918507912038256,Clear,0,2989578
108.5,21,0.008172650930068314,Clear,0,2989579
884.0,22,0.12690102910043724,Clear,1,2989580
87.95,20,0.029222834819439082,Clear,0,2989581
35.95,1,0.004172722810503653,Clear,0,2989582
39.0,21,0.014854066958274535,Clear,0,2989583
205.47,18,0.005535434004689543,Clear,0,2989584
30.95,23,0.006109814429468876,Clear,0,2989585
28.275,0,0.033125094360154865,Clear,0,2989586
100.0,21,0.010200712690666648,Clear,0,2989587
141.0,23,0.0097842714446401,Clear,0,2989588
92.0,17,0.03087334130413593,Clear,0,2989589
131.0,17,0.015243156401755581,Clear,0,2989590
524.95,19,0.06157129522448262,Clear,0,2989591
50.0,5,0.16319865834599184,Clear,1,2989592
35.95,15,0.005289780503692584,Clear,0,2989593
724.0,21,0.01240551687527304,Clear,0,2989594
22.96,22,0.028694097376656177,Clear,0,2989595
149.95,17,0.005965285408512689,Clear,0,2989596
49.0,1,0.01744153535357472,Clear,0,2989597
117.0,17,0.010294437812703136,Clear,0,2989598
150.0,20,0.09585603054445545,Clear,0,2989599
49.0,22,0.016288916880699583,Clear,0,2989600
100.0,22,0.9020955179081357,Critical Risk,1,2989601
554.0,17,0.36638926533518157,Clear,0,2989602
92.0,18,0.003561574711339021,Clear,0,2989603
97.95,0,0.004694145233175985,Clear,0,2989604
35.95,22,0.005523049055181915,Clear,0,2989605
117.0,23,0.009304291084597465,Clear,0,2989606
4.773,19,0.012083418325784183,Clear,0,2989607
39.0,12,0.014280789374228829,Clear,0,2989608
159.0,14,0.04570888762801396,Clear,0,2989609
34.0,1,0.011232244215226056,Clear,0,2989610
499.95,17,0.021203193835138412,Clear,0,2989611
59.0,21,0.05975339692765493,Clear,0,2989612
39.0,3,0.013212036665893077,Clear,0,2989613
86.0,0,0.03895454759840354,Clear,0,2989614
35.95,23,0.007340972344421688,Clear,0,2989615
160.95,19,0.015674702658213625,Clear,0,2989616
150.0,10,0.03103961660305666,Clear,0,2989617
30.95,16,0.006492839501269182,Clear,0,2989618
300.0,12,0.011328214262744059,Clear,0,2989619
100.0,18,0.018723360244751016,Clear,0,2989620
49.0,19,0.007041137323485662,Clear,0,2989621
17.645,20,0.104609672846905,Clear,0,2989622
87.95,4,0.007211577837996179,Clear,0,2989623
1104.0,19,0.16583467331053714,Clear,1,2989624
57.95,0,0.0037524048071802267,Clear,0,2989625
311.95,16,0.006620869465753596,Clear,0,2989626
107.95,17,0.020125172058351633,Clear,1,2989627
30.0,20,0.018007801488436316,Clear,0,2989628
107.95,10,0.0051386252573739225,Clear,0,2989629
117.0,15,0.006723786046309563,Clear,0,2989630
226.0,19,0.0273214017410996,Clear,0,2989631
57.95,17,0.006540636528179958,Clear,0,2989632
39.0,1,0.008565334528465154,Clear,0,2989633
67.95,20,0.00886469649439005,Clear,0,2989634
26.95,0,0.004945640273401113,Clear,0,2989635
59.0,18,0.05881154415423776,Clear,0,2989636
19.472,6,0.24028818535234925,Clear,0,2989637
1965.24,1,0.016682402650268956,Clear,0,2989638
59.0,23,0.03236691048600926,Clear,0,2989639
48.95,22,0.004959385804483823,Clear,0,2989640
100.0,15,0.028715748902445316,Clear,0,2989641
39.0,21,0.009046392468732293,Clear,0,2989642
5.735,20,0.8885066196840584,Critical Risk,1,2989643
49.0,19,0.016028526896205642,Clear,0,2989644
250.0,22,0.09297888595228358,Clear,0,2989645
29.0,16,0.007723110492659855,Clear,0,2989646
49.0,20,0.011774642817122908,Clear,0,2989647
34.0,2,0.06275954624444101,Clear,1,2989648
49.0,23,0.01085559580212125,Clear,0,2989649
54.5,23,0.03987415433518836,Clear,0,2989650
246.95,17,0.011866855749500695,Clear,0,2989651
26.464,18,0.013521325436365337,Clear,0,2989652
117.0,12,0.010973559012172333,Clear,0,2989653
40.119,4,0.01015610025201275,Clear,0,2989654
63.32,18,0.08212800221696985,Clear,0,2989655
664.0,14,0.11753907105531108,Clear,0,2989656
311.95,0,0.008217471301164143,Clear,0,2989657
156.2,17,0.014535326074526555,Clear,0,2989658
50.0,15,0.022252912056373725,Clear,0,2989659
59.0,22,0.007182739286854375,Clear,0,2989660
280.0,0,0.014621974497807484,Clear,0,2989661
210.95,1,0.004912247553479393,Clear,0,2989662
47.95,17,0.003707006278930737,Clear,0,2989663
45.05,19,0.40971997156881385,Suspicious,0,2989664
185.95,1,0.025644833688968565,Clear,0,2989665
100.0,14,0.011664030245414079,Clear,0,2989666
78.95,17,0.005271927485665501,Clear,0,2989667
25.95,21,0.004509755384420566,Clear,0,2989668
100.0,6,0.011254369421367755,Clear,0,2989669
25.0,14,0.023967498927254756,Clear,0,2989670
117.0,2,0.046155020820730586,Clear,0,2989671
97.0,0,0.025872492244545346,Clear,0,2989672
59.0,0,0.007701440072586293,Clear,0,2989673
554.0,21,0.10350691066159835,Clear,0,2989674
50.0,15,0.0025525057797908873,Clear,0,2989675
150.0,17,0.021866603377203128,Clear,0,2989676
44.5,20,0.010873367642063243,Clear,0,2989677
26.0,15,0.1507889639056037,Clear,0,2989678
50.0,18,0.024771026998713405,Clear,0,2989679
49.0,15,0.03167375560967836,Clear,0,2989680
21.221,3,0.14401156871319953,Clear,0,2989681
107.95,17,0.003674693795386615,Clear,0,2989682
724.0,16,0.028421594023841625,Clear,0,2989683
26.0,17,0.034027214636927594,Clear,0,2989684
59.0,3,0.01577350265760139,Clear,0,2989685
54.0,2,0.01224556326708914,Clear,0,2989686
30.95,4,0.004211287241568759,Clear,0,2989687
41.16,17,0.6597280231486895,Suspicious,0,2989688
12.446,21,0.0147760540956687,Clear,0,2989689
49.672,0,0.030942176582702968,Clear,0,2989690
31.109,18,0.14547744880951785,Clear,0,2989691
81.95,21,0.0031881150667086742,Clear,0,2989692
77.0,19,0.021788138047243864,Clear,0,2989693
40.663,7,0.9380950093190957,Critical Risk,1,2989694
13.413,17,0.17697547889406856,Clear,0,2989695
107.95,22,0.006524745338415308,Clear,0,2989696
75.0,13,0.022140254944656833,Clear,0,2989697
226.0,16,0.02363830477505129,Clear,0,2989698
41.388,23,0.10787028005971339,Clear,0,2989699
117.0,20,0.03865751875815501,Clear,0,2989700
108.5,18,0.030415379171752868,Clear,0,2989701
39.0,23,0.01809715171771259,Clear,0,2989702
21.026,19,0.18234536462894446,Clear,0,2989703
420.0,0,0.40060808137955756,Suspicious,0,2989704
97.0,15,0.0425909803585621,Clear,0,2989705
92.0,19,0.009077790596471626,Clear,0,2989706
129.95,17,0.00973794388362211,Clear,0,2989707
310.95,6,0.007340364219355003,Clear,0,2989708
49.0,21,0.010787151781085223,Clear,0,2989709
19.674,21,0.01462071818247969,Clear,0,2989710
159.95,2,0.012933382507811368,Clear,0,2989711
57.95,20,0.004006062204711321,Clear,0,2989712
44.95,2,0.003115611731839422,Clear,0,2989713
30.95,14,0.01941006694803324,Clear,0,2989714
80.963,3,0.018461165422493136,Clear,0,2989715
60.0,22,0.8582048599901084,Critical Risk,1,2989716
411.95,22,0.005562924294686487,Clear,1,2989717
51.0,2,0.03952742978874379,Clear,0,2989718
1629.95,22,0.007519788488664312,Clear,0,2989719
144.99,13,0.008517266351114541,Clear,0,2989720
67.95,6,0.0071420712575167985,Clear,0,2989721
572.39,19,0.014675169289084375,Clear,0,2989722
77.0,19,0.007707349681655531,Clear,0,2989723
35.95,5,0.00491305765731786,Clear,0,2989724
117.0,18,0.037747981475306225,Clear,0,2989725
87.99,12,0.008019547000186979,Clear,0,2989726
59.0,0,0.021177791917409407,Clear,0,2989727
49.0,17,0.010204920153807787,Clear,0,2989728
35.95,23,0.008500074219614975,Clear,0,2989729
82.95,17,0.0042514232878040825,Clear,0,2989730
57.95,3,0.017603272551785256,Clear,0,2989731
29.0,20,0.00792242299305283,Clear,0,2989732
77.0,20,0.02774941351898546,Clear,0,2989733
5.305,4,0.19099788444692836,Clear,0,2989734
59.636,0,0.035086646746689085,Clear,0,2989735
59.0,21,0.031556130100488494,Clear,0,2989736
15.95,18,0.013665540939699839,Clear,0,2989737
59.0,22,0.014612298271346637,Clear,0,2989738
54.0,2,0.009189268979370167,Clear,0,2989739
100.0,20,0.30255673744612377,Clear,0,2989740
107.95,23,0.025776861851108425,Clear,0,2989741
49.0,22,0.009991976644756265,Clear,0,2989742
171.0,17,0.0188247711939687,Clear,0,2989743
49.0,21,0.005673657206293088,Clear,0,2989744
105.95,1,0.07472398650047826,Clear,0,2989745
57.95,17,0.00534627603358495,Clear,0,2989746
59.0,21,0.030053118066778215,Clear,0,2989747
47.95,1,0.002739325875526128,Clear,0,2989748
102.0,2,0.047700845004783124,Clear,0,2989749
250.0,16,0.04832915617805897,Clear,0,2989750
117.0,20,0.010669678222875751,Clear,0,2989751
335.0,15,0.018735131269627853,Clear,0,2989752
107.95,23,0.0054561107926215,Clear,0,2989753
59.0,0,0.011139194709919852,Clear,0,2989754
42.0,0,0.028269571725482306,Clear,1,2989755
60.0,22,0.01794894630343527,Clear,0,2989756
87.95,23,0.003192833427961754,Clear,0,2989757
30.0,18,0.0069768805167820655,Clear,0,2989758
47.95,17,0.015609280885186068,Clear,0,2989759
107.95,3,0.005440881749992974,Clear,0,2989760
30.693,19,0.023976444784886832,Clear,0,2989761
21.0,18,0.04151501095192518,Clear,0,2989762
200.0,18,0.018950864965891955,Clear,0,2989763
26.95,0,0.0041375039371480725,Clear,0,2989764
60.0,15,0.17159471466659895,Clear,1,2989765
57.95,14,0.004411658405483251,Clear,0,2989766
106.0,0,0.004397972129289333,Clear,0,2989767
34.0,4,0.008762420599027458,Clear,0,2989768
311.95,23,0.005257672257925365,Clear,0,2989769
34.5,2,0.007052484534926179,Clear,0,2989770
150.95,20,0.006469166944311975,Clear,0,2989771
50.0,2,0.01319525844450959,Clear,0,2989772
108.5,9,0.03741899622956147,Clear,0,2989773
43.97,14,0.004065886814795126,Clear,0,2989774
11.893,0,0.04367262297286782,Clear,0,2989775
141.0,1,0.23613090958023053,Clear,0,2989776
119.95,14,0.0065793202229110755,Clear,0,2989777
205.95,20,0.008027769567668434,Clear,0,2989778
47.95,5,0.003709072999066922,Clear,0,2989779
48.95,1,0.004704610404749943,Clear,0,2989780
59.0,14,0.03535277824972057,Clear,0,2989781
3.867,16,0.03623446420405637,Clear,0,2989782
50.0,0,0.019744913099792198,Clear,0,2989783
445.0,1,0.08199089291291332,Clear,1,2989784
59.0,18,0.05325809977717151,Clear,0,2989785
6.122,19,0.019221324970743723,Clear,0,2989786
317.5,4,0.006114460741494225,Clear,0,2989787
445.0,22,0.012206795438698872,Clear,0,2989788
40.0,17,0.003183464790295292,Clear,0,2989789
108.5,1,0.012388028149090515,Clear,0,2989790
117.0,22,0.011933832027639845,Clear,0,2989791
226.0,12,0.017588132107164322,Clear,0,2989792
72.0,19,0.022154002225942906,Clear,0,2989793
213.0,13,0.08921047958933874,Clear,0,2989794
59.0,1,0.006482336981418294,Clear,0,2989795
12.36,3,0.9448740035855258,Critical Risk,0,2989796
149.95,14,0.006846660482018905,Clear,0,2989797
50.0,1,0.030907276170272953,Clear,0,2989798
141.0,19,0.030458103615381118,Clear,0,2989799
57.95,17,0.004183670825386323,Clear,0,2989800
100.0,1,0.054952534578209505,Clear,0,2989801
311.95,2,0.00828731665442612,Clear,0,2989802
1039.11,22,0.018239731081753828,Clear,0,2989803
10.176,0,0.034136135020461034,Clear,0,2989804
49.0,0,0.016021192085377806,Clear,0,2989805
29.5,23,0.36973913333420333,Clear,0,2989806
30.0,20,0.01688562409769094,Clear,0,2989807
59.0,22,0.008656720686299078,Clear,0,2989808
226.0,0,0.02141796223813263,Clear,0,2989809
23.608,1,0.038836459096212333,Clear,0,2989810
107.95,20,0.024525137441268014,Clear,1,2989811
67.95,3,0.005685530072643056,Clear,0,2989812
24.54,23,0.016895642067295814,Clear,0,2989813
59.0,0,0.014223886532534773,Clear,0,2989814
49.0,21,0.030467327528340814,Clear,0,2989815
315.0,16,0.052776635382466165,Clear,0,2989816
49.0,23,0.028256775546693372,Clear,0,2989817
17.548,20,0.010215771879206902,Clear,0,2989818
51.5,23,0.012655836332345025,Clear,0,2989819
50.0,17,0.0044041874849500475,Clear,0,2989820
92.99,22,0.017043219801691618,Clear,0,2989821
87.95,16,0.00924212354532887,Clear,0,2989822
117.0,21,0.006600431425211204,Clear,0,2989823
364.95,1,0.013128756718301866,Clear,0,2989824
78.5,21,0.06846786291526212,Clear,0,2989825
107.95,17,0.006886710657102678,Clear,0,2989826
226.0,18,0.07413069300431689,Clear,0,2989827
59.991,13,0.017810508388084526,Clear,1,2989828
57.95,14,0.0035222423512507395,Clear,0,2989829
554.0,16,0.04834369995979941,Clear,0,2989830
54.0,21,0.14581315538631828,Clear,0,2989831
58.95,1,0.014429953307911246,Clear,0,2989832
171.0,1,0.02385966226340464,Clear,0,2989833
48.95,23,0.00435174354863336,Clear,0,2989834
50.0,15,0.009945700602122147,Clear,0,2989835
57.95,19,0.0068346562942748585,Clear,0,2989836
23.145,23,0.011572581807947478,Clear,0,2989837
34.742,0,0.41592387197712677,Suspicious,0,2989838
53.97,15,0.01500407310768406,Clear,0,2989839
21.389,14,0.006143250470408229,Clear,0,2989840
34.0,17,0.011061876384758971,Clear,0,2989841
47.95,2,0.0070841369986856416,Clear,0,2989842
107.95,17,0.007555197134392374,Clear,0,2989843
31.418,2,0.0424964693179908,Clear,0,2989844
125.0,1,0.010230940777254588,Clear,0,2989845
25.0,18,0.005618337724652046,Clear,0,2989846
39.0,19,0.39056958374648204,Clear,0,2989847
236.95,0,0.008397144386202277,Clear,0,2989848
300.0,20,0.01700073209493504,Clear,0,2989849
189.95,13,0.012756826023841395,Clear,0,2989850
20.055,21,0.024072537635486366,Clear,0,2989851
47.95,2,0.0037053548852673973,Clear,0,2989852
50.0,1,0.011511672240691027,Clear,0,2989853
69.95,1,0.02268864785669889,Clear,0,2989854
67.95,11,0.007307558448140293,Clear,0,2989855
59.636,0,0.14294838112841515,Clear,0,2989856
108.5,12,0.01807543737772861,Clear,0,2989857
75.0,0,0.005062420241265041,Clear,0,2989858
41.315,2,0.026318416579546186,Clear,0,2989859
100.0,7,0.01178142524547729,Clear,0,2989860
108.5,15,0.023347464316304672,Clear,0,2989861
10.0,0,0.011921195595723178,Clear,0,2989862
150.0,5,0.8323727545819314,Critical Risk,1,2989863
50.0,8,0.00831942101869883,Clear,0,2989864
25.0,17,0.009183500554070773,Clear,0,2989865
73.97,6,0.011588614051031747,Clear,0,2989866
107.95,22,0.008336165970289026,Clear,0,2989867
107.95,1,0.006020769116420284,Clear,0,2989868
125.825,21,0.27267590345227827,Clear,0,2989869
57.95,16,0.0060324862985761014,Clear,0,2989870
57.95,23,0.007703396986085988,Clear,0,2989871
77.0,16,0.009512683349683129,Clear,0,2989872
31.95,1,0.00580378271383081,Clear,0,2989873
100.0,15,0.00833513083386849,Clear,0,2989874
39.0,2,0.040377724441670815,Clear,0,2989875
107.95,17,0.0050445433284676405,Clear,0,2989876
80.95,1,0.004804696933035002,Clear,0,2989877
107.95,23,0.0051274790566982,Clear,0,2989878
30.95,16,0.01181507784030151,Clear,0,2989879
24.0,23,0.013303401256150057,Clear,0,2989880
50.0,1,0.01235898737825895,Clear,0,2989881
59.0,19,0.014012368438725071,Clear,0,2989882
50.0,18,0.016531446970285964,Clear,0,2989883
159.95,11,0.010890661195110118,Clear,0,2989884
54.0,0,0.022894821542739807,Clear,0,2989885
39.0,18,0.033931490824727434,Clear,0,2989886
35.854,0,0.07456757258154242,Clear,0,2989887
34.5,0,0.00794803924320685,Clear,0,2989888
97.0,16,0.007110995415993368,Clear,0,2989889
25.0,21,0.018067452983601663,Clear,0,2989890
54.0,23,0.017057082186268467,Clear,0,2989891
440.99,17,0.022897927748014232,Clear,0,2989892
35.95,20,0.003814856837033538,Clear,0,2989893
29.0,12,0.010712512984217893,Clear,0,2989894
311.95,21,0.006434023470552787,Clear,0,2989895
84.842,23,0.01728280576933485,Clear,0,2989896
49.0,20,0.05339375708571549,Clear,0,2989897
38.5,22,0.01849215623944264,Clear,0,2989898
364.25,19,0.0071085141521045545,Clear,0,2989899
345.0,16,0.051568248827484155,Clear,0,2989900
67.95,14,0.020674822568339288,Clear,0,2989901
59.0,19,0.010644381973587368,Clear,0,2989902
100.0,14,0.022148666097457147,Clear,0,2989903
57.95,20,0.008171592782582815,Clear,0,2989904
1104.0,15,0.019165199819729566,Clear,0,2989905
56.95,17,0.008254789885626076,Clear,0,2989906
117.0,22,0.0633572250902384,Clear,0,2989907
175.0,23,0.029994019627484297,Clear,0,2989908
25.0,19,0.0047997926046503365,Clear,0,2989909
47.95,4,0.004811479321041455,Clear,0,2989910
30.0,15,0.011405933897899316,Clear,0,2989911
100.0,15,0.006576277396474207,Clear,0,2989912
108.95,23,0.00795168628378604,Clear,0,2989913
100.0,20,0.004660127359491744,Clear,0,2989914
117.0,21,0.0030587187836955236,Clear,0,2989915
30.95,21,0.01295445646626977,Clear,0,2989916
15.858,2,0.00630212796032825,Clear,0,2989917
29.0,0,0.023024903715365464,Clear,0,2989918
29.002,21,0.028673569289082275,Clear,0,2989919
22.97,3,0.013166087074715798,Clear,0,2989920
57.95,1,0.004218666203519146,Clear,0,2989921
100.0,19,0.018163292496475466,Clear,0,2989922
17.257,2,0.02699346933205591,Clear,0,2989923
59.0,18,0.060445950052878436,Clear,0,2989924
49.0,18,0.007578832941827748,Clear,0,2989925
34.0,21,0.015004556600940104,Clear,0,2989926
200.0,23,0.006213889151880847,Clear,0,2989927
100.0,15,0.006670876867712801,Clear,0,2989928
58.95,4,0.01395793878697827,Clear,0,2989929
107.95,13,0.004056026449555292,Clear,0,2989930
35.95,19,0.011643163656404578,Clear,0,2989931
87.95,21,0.015835054429785434,Clear,0,2989932
72.95,17,0.006473643790146082,Clear,0,2989933
100.0,12,0.011783939078416404,Clear,0,2989934
107.95,1,0.007383024306118216,Clear,0,2989935
14.138,16,0.6452947072032894,Suspicious,0,2989936
39.0,23,0.007151079467794433,Clear,0,2989937
49.0,21,0.02100982337117105,Clear,0,2989938
75.0,0,0.017932429087164463,Clear,0,2989939
64.713,21,0.007632704924680794,Clear,0,2989940
39.0,22,0.01119073750340454,Clear,0,2989941
122.367,16,0.04470992111900697,Clear,0,2989942
82.95,22,0.007652593685043633,Clear,0,2989943
100.0,11,0.023489807525603822,Clear,0,2989944
226.0,16,0.0698006108478649,Clear,0,2989945
35.228,17,0.3860201398203042,Clear,0,2989946
29.0,20,0.008530396850908159,Clear,0,2989947
50.0,21,0.010125870996075344,Clear,0,2989948
261.95,1,0.006414706537966917,Clear,0,2989949
46.886,0,0.06444810107996225,Clear,0,2989950
100.0,21,0.08931128294994285,Clear,0,2989951
39.0,17,0.17906882690458126,Clear,0,2989952
57.95,13,0.004944663561078122,Clear,0,2989953
149.95,20,0.0062566498565464245,Clear,0,2989954
107.95,23,0.005369693261339943,Clear,0,2989955
49.0,19,0.008210016757462461,Clear,0,2989956
57.95,11,0.004096497376995348,Clear,0,2989957
35.95,16,0.0056488510538367405,Clear,0,2989958
50.0,3,0.030626021156056865,Clear,0,2989959
50.0,18,0.030848518215865338,Clear,0,2989960
49.0,23,0.05443690515456094,Clear,0,2989961
72.0,18,0.03453031737610143,Clear,0,2989962
39.0,12,0.07037445531530602,Clear,0,2989963
117.0,3,0.016084310274687368,Clear,0,2989964
117.0,20,0.26695755354373807,Clear,1,2989965
88.95,15,0.006702800793642523,Clear,0,2989966
27.97,20,0.03358114169442422,Clear,0,2989967
29.0,23,0.010874543377110728,Clear,0,2989968
198.0,18,0.012789972809918511,Clear,0,2989969
57.95,2,0.0025572525279254337,Clear,0,2989970
87.95,22,0.006389798207664246,Clear,0,2989971
35.95,23,0.004304929096610652,Clear,0,2989972
36.95,1,0.00645963217159567,Clear,0,2989973
50.0,23,0.01103476456853952,Clear,0,2989974
335.0,20,0.12853018676896943,Clear,0,2989975
317.5,18,0.04967060733456729,Clear,0,2989976
311.95,13,0.01030084832580862,Clear,0,2989977
117.0,18,0.00709210260747817,Clear,0,2989978
632.0,3,0.01555971796608257,Clear,0,2989979
150.0,22,0.9864506867636783,Critical Risk,1,2989980
11.0,20,0.030569280603768904,Clear,0,2989981
160.95,15,0.004504502672117482,Clear,0,2989982
117.0,14,0.00911170964684914,Clear,0,2989983
209.95,21,0.006094002107817007,Clear,0,2989984
34.0,15,0.04127207522274945,Clear,0,2989985
59.0,0,0.023251198332653683,Clear,0,2989986
21.51,19,0.05298575322963722,Clear,0,2989987
59.0,20,0.010895758213258305,Clear,0,2989988
135.748,19,0.018288260608332496,Clear,0,2989989
47.95,19,0.0046911332234205495,Clear,0,2989990
542.0,20,0.018567853227762485,Clear,0,2989991
107.95,23,0.005842875828001051,Clear,0,2989992
4.713,4,0.0478463901193754,Clear,0,2989993
226.0,23,0.056352027066266554,Clear,0,2989994
226.0,21,0.03594088354859211,Clear,0,2989995
47.95,11,0.015692302704033746,Clear,0,2989996
39.0,20,0.01525082421417563,Clear,0,2989997
30.95,23,0.007755238263207047,Clear,0,2989998
100.0,16,0.014207674876051967,Clear,0,2989999
225.0,16,0.006065971528312052,Clear,0,2990000
77.0,18,0.01865246910516271,Clear,0,2990001
38.97,23,0.005437132545673254,Clear,0,2990002
105.0,13,0.012264520217186622,Clear,0,2990003
93.95,5,0.005812854783625243,Clear,0,2990004
554.0,18,0.010472349065712767,Clear,0,2990005
59.233,0,0.045797480841788606,Clear,0,2990006
311.95,14,0.022618085219879912,Clear,0,2990007
50.0,2,0.006657626758767604,Clear,0,2990008
20.0,18,0.0045534573888733245,Clear,0,2990009
25.0,5,0.01980384241152869,Clear,0,2990010
994.95,16,0.03122590556621754,Clear,0,2990011
49.0,21,0.03924306301356911,Clear,0,2990012
30.95,17,0.0038520323094986438,Clear,0,2990013
10.844,5,0.03697054573330798,Clear,0,2990014
141.0,20,0.008221997473347375,Clear,0,2990015
34.0,15,0.006440626977337359,Clear,0,2990016
15.158,19,0.016080128062033534,Clear,0,2990017
92.0,17,0.02066632327835878,Clear,0,2990018
35.95,11,0.004699478255047433,Clear,0,2990019
52.95,19,0.0034606986541991474,Clear,0,2990020
50.0,21,0.009911795013559826,Clear,0,2990021
150.0,15,0.07869333491908553,Clear,0,2990022
100.0,0,0.009850747297747714,Clear,0,2990023
41.0,21,0.046197027863960995,Clear,0,2990024
39.0,19,0.013830202065612808,Clear,0,2990025
752.47,22,0.015168887071564413,Clear,0,2990026
68.43,15,0.013812464507211126,Clear,0,2990027
300.0,4,0.012426210565239083,Clear,0,2990028
100.0,19,0.007304067915828003,Clear,0,2990029
57.95,15,0.004068761928385163,Clear,0,2990030
200.0,21,0.017710634290417353,Clear,0,2990031
57.95,17,0.004099240934690219,Clear,0,2990032
92.0,20,0.02552838599445958,Clear,1,2990033
10.99,17,0.011384787706402956,Clear,0,2990034
554.0,19,0.025540904622845553,Clear,0,2990035
117.0,21,0.09890500613343034,Clear,0,2990036
59.0,14,0.059890451779211484,Clear,0,2990037
107.95,12,0.009249593639872803,Clear,0,2990038
54.47,1,0.006617441770511618,Clear,0,2990039
108.95,23,0.02326338636070228,Clear,0,2990040
107.95,2,0.008245982019635587,Clear,0,2990041
50.0,16,0.006005234548148109,Clear,0,2990042
5.8,17,0.01096048574076966,Clear,0,2990043
171.0,14,0.016573447689905735,Clear,0,2990044
57.95,3,0.0048785454630279786,Clear,0,2990045
64.95,19,0.0049201110795976605,Clear,0,2990046
107.95,8,0.003916879124041388,Clear,0,2990047
26.95,19,0.003935541916342018,Clear,0,2990048
32.356,16,0.0406981877456506,Clear,0,2990049
270.0,1,0.02009864773865739,Clear,0,2990050
30.95,23,0.005980141645122106,Clear,0,2990051
62.381,4,0.3380488463374797,Clear,0,2990052
17.03,1,0.008668385102082028,Clear,0,2990053
39.0,17,0.009712031524923842,Clear,0,2990054
29.0,14,0.03137623177238082,Clear,0,2990055
943.27,17,0.0148638289381001,Clear,0,2990056
118.02,14,0.0212637709315455,Clear,0,2990057
107.95,23,0.022677118179939317,Clear,0,2990058
50.0,15,0.004017453965741364,Clear,0,2990059
100.0,20,0.0035833407905012196,Clear,0,2990060
117.0,19,0.008923625472496432,Clear,0,2990061
46.11,14,0.9096061345030393,Critical Risk,1,2990062
36.95,19,0.005937194463227711,Clear,0,2990063
31.95,22,0.007578373662911754,Clear,0,2990064
54.5,15,0.02500802384261307,Clear,0,2990065
67.95,21,0.016160529470028332,Clear,0,2990066
105.95,15,0.0038496540890937203,Clear,0,2990067
8.0,20,0.013287163729807337,Clear,0,2990068
25.95,23,0.008022705450934833,Clear,0,2990069
57.95,1,0.003560387706779002,Clear,0,2990070
374.95,16,0.008026409654403417,Clear,0,2990071
75.0,21,0.06001286371090071,Clear,0,2990072
21.95,15,0.008427575701233323,Clear,0,2990073
226.0,20,0.05340150084177669,Clear,0,2990074
57.95,15,0.007545895846623839,Clear,0,2990075
77.95,11,0.004810760326929658,Clear,0,2990076
70.0,22,0.012439650955151876,Clear,0,2990077
422.5,20,0.11010208188760745,Clear,0,2990078
18.851,2,0.00771474976726327,Clear,0,2990079
39.0,13,0.028622266198994353,Clear,0,2990080
260.0,14,0.00705074851957484,Clear,0,2990081
117.0,20,0.035246589061882626,Clear,0,2990082
146.0,19,0.007652619198867701,Clear,0,2990083
30.95,22,0.004004080875880212,Clear,0,2990084
67.95,7,0.010753511638566752,Clear,0,2990085
34.0,3,0.029175421640457673,Clear,0,2990086
108.95,18,0.014579702427600252,Clear,0,2990087
97.0,16,0.012880002651106904,Clear,0,2990088
117.0,20,0.04946546123224636,Clear,0,2990089
44.95,13,0.006640549575886843,Clear,0,2990090
58.95,3,0.0058974494887570235,Clear,0,2990091
71.95,23,0.006783311139133344,Clear,0,2990092
200.0,16,0.009147863796199427,Clear,0,2990093
15.528,1,0.010635056686498558,Clear,0,2990094
57.95,4,0.010142879103455012,Clear,0,2990095
161.0,17,0.08274995590310502,Clear,0,2990096
59.0,14,0.00845756325041493,Clear,0,2990097
59.759,16,0.012932935377828511,Clear,0,2990098
77.0,20,0.02705731033633524,Clear,0,2990099
78.95,12,0.0030512048458994803,Clear,0,2990100
117.0,23,0.008148198127658705,Clear,0,2990101
43.282,4,0.010220901771530963,Clear,0,2990102
57.95,3,0.00343442119017675,Clear,0,2990103
57.95,12,0.0047046635754654535,Clear,0,2990104
226.0,19,0.05137590059578793,Clear,0,2990105
50.0,2,0.007553769469569177,Clear,0,2990106
42.898,22,0.005434870961334786,Clear,0,2990107
100.0,21,0.009364554726212438,Clear,0,2990108
58.95,21,0.004649360063838267,Clear,0,2990109
59.0,22,0.00403111112085382,Clear,0,2990110
68.97,16,0.018389398270384955,Clear,0,2990111
24.99,17,0.03167462742619167,Clear,0,2990112
59.0,8,0.03211896489727769,Clear,0,2990113
226.0,11,0.040513908752082516,Clear,0,2990114
44.0,13,0.013085510543597188,Clear,0,2990115
50.0,14,0.01520854900631929,Clear,0,2990116
57.95,6,0.029557779521522054,Clear,0,2990117
26.95,2,0.004836609775545444,Clear,0,2990118
100.0,5,0.015234573292074761,Clear,0,2990119
209.95,9,0.005508159554319601,Clear,0,2990120
38.012,22,0.005754972721698417,Clear,0,2990121
